timestamp,provider,model,latency_s
"2025-10-27T05:13:46.126246","ollama","gemma3:4b",0.003780
"2025-10-27T05:13:16.085350","ollama","gemma3:4b",0.003781
"2025-10-27T05:12:46.044421","ollama","gemma3:4b",0.003895
"2025-10-27T05:12:16.004232","ollama","gemma3:4b",0.004198
"2025-10-27T05:11:45.966280","ollama","gemma3:4b",0.004050
"2025-10-27T05:11:15.926121","ollama","gemma3:4b",0.003888
"2025-10-27T05:10:45.884435","ollama","gemma3:4b",0.003985
"2025-10-27T05:10:15.841745","ollama","gemma3:4b",0.003953
"2025-10-27T05:09:45.798617","ollama","gemma3:4b",0.006303
"2025-10-27T05:09:15.755627","ollama","gemma3:4b",0.003685
"2025-10-27T05:08:45.715523","ollama","gemma3:4b",0.004326
"2025-10-27T05:08:15.672433","ollama","gemma3:4b",0.003880
"2025-10-27T05:07:45.630703","ollama","gemma3:4b",0.004114
"2025-10-27T05:07:15.590817","ollama","gemma3:4b",0.005679
"2025-10-27T05:06:45.547779","ollama","gemma3:4b",0.004089
"2025-10-27T05:06:15.506498","ollama","gemma3:4b",0.003758
"2025-10-27T05:05:45.464668","ollama","gemma3:4b",0.003831
"2025-10-27T05:05:15.423404","ollama","gemma3:4b",0.004052
"2025-10-27T05:04:45.381941","ollama","gemma3:4b",0.003864
"2025-10-27T05:04:15.343796","ollama","gemma3:4b",0.003530
"2025-10-27T05:03:45.300312","ollama","gemma3:4b",0.003847
"2025-10-27T05:03:15.258863","ollama","gemma3:4b",0.003719
"2025-10-27T05:02:45.218248","ollama","gemma3:4b",0.003715
"2025-10-27T05:02:15.176072","ollama","gemma3:4b",0.003841
"2025-10-27T05:01:45.134129","ollama","gemma3:4b",0.003685
"2025-10-27T05:01:15.093104","ollama","gemma3:4b",0.003889
"2025-10-27T05:00:45.051636","ollama","gemma3:4b",0.003734
"2025-10-27T05:00:15.010202","ollama","gemma3:4b",0.003811
"2025-10-27T04:59:44.968921","ollama","gemma3:4b",0.003918
"2025-10-27T04:59:14.928180","ollama","gemma3:4b",0.003881
"2025-10-27T04:58:44.887263","ollama","gemma3:4b",0.003945
"2025-10-27T04:58:14.844087","ollama","gemma3:4b",0.004823
"2025-10-27T04:57:44.800793","ollama","gemma3:4b",0.006350
"2025-10-27T04:57:14.756352","ollama","gemma3:4b",0.003847
"2025-10-27T04:56:44.715381","ollama","gemma3:4b",0.003899
"2025-10-27T04:56:14.673592","ollama","gemma3:4b",0.003497
"2025-10-27T04:55:44.634925","ollama","gemma3:4b",0.003903
"2025-10-27T04:55:14.592963","ollama","gemma3:4b",0.003831
"2025-10-27T04:54:44.551611","ollama","gemma3:4b",0.003568
"2025-10-27T04:54:14.510481","ollama","gemma3:4b",0.003678
"2025-10-27T04:53:44.468462","ollama","gemma3:4b",0.004095
"2025-10-27T04:53:14.425170","ollama","gemma3:4b",0.003962
"2025-10-27T04:52:44.383184","ollama","gemma3:4b",0.005857
"2025-10-27T04:52:14.337972","ollama","gemma3:4b",0.004518
"2025-10-27T04:51:44.289046","ollama","gemma3:4b",0.005988
"2025-10-27T04:51:14.238230","ollama","gemma3:4b",0.005469
"2025-10-27T04:50:44.186844","ollama","gemma3:4b",0.005311
"2025-10-27T04:50:14.135657","ollama","gemma3:4b",0.006715
"2025-10-27T04:49:44.082702","ollama","gemma3:4b",0.006371
"2025-10-27T04:49:14.033181","ollama","gemma3:4b",0.007334
"2025-10-27T04:48:43.982276","ollama","gemma3:4b",0.005409
"2025-10-27T04:48:13.931245","ollama","gemma3:4b",0.006309
"2025-10-27T04:47:43.877606","ollama","gemma3:4b",0.005526
"2025-10-27T04:47:13.827265","ollama","gemma3:4b",0.006827
"2025-10-27T04:46:43.775840","ollama","gemma3:4b",0.005253
"2025-10-27T04:46:13.726781","ollama","gemma3:4b",0.006353
"2025-10-27T04:45:43.676322","ollama","gemma3:4b",0.008627
"2025-10-27T04:45:13.626001","ollama","gemma3:4b",0.006726
"2025-10-27T04:44:43.574705","ollama","gemma3:4b",0.005586
"2025-10-27T04:44:13.526525","ollama","gemma3:4b",0.005724
"2025-10-27T04:43:43.476076","ollama","gemma3:4b",0.006008
"2025-10-27T04:43:13.426893","ollama","gemma3:4b",0.007263
"2025-10-27T04:42:43.377102","ollama","gemma3:4b",0.005057
"2025-10-27T04:42:13.330294","ollama","gemma3:4b",0.006894
"2025-10-27T04:41:43.280930","ollama","gemma3:4b",0.005651
"2025-10-27T04:41:13.229900","ollama","gemma3:4b",0.005659
"2025-10-27T04:40:43.179160","ollama","gemma3:4b",0.004798
"2025-10-27T04:40:13.128834","ollama","gemma3:4b",0.005735
"2025-10-27T04:39:43.074213","ollama","gemma3:4b",0.005474
"2025-10-27T04:39:13.026726","ollama","gemma3:4b",0.006094
"2025-10-27T04:38:42.983149","ollama","gemma3:4b",0.005361
"2025-10-27T04:38:12.933603","ollama","gemma3:4b",0.005432
"2025-10-27T04:37:42.882943","ollama","gemma3:4b",0.005349
"2025-10-27T04:37:12.830960","ollama","gemma3:4b",0.006201
"2025-10-27T04:36:42.792073","ollama","gemma3:4b",0.004884
"2025-10-27T04:36:12.744022","ollama","gemma3:4b",0.005046
"2025-10-27T04:35:42.699796","ollama","gemma3:4b",0.005148
"2025-10-27T04:35:12.656051","ollama","gemma3:4b",0.005303
"2025-10-27T04:34:42.612579","ollama","gemma3:4b",0.004861
"2025-10-27T04:34:12.565295","ollama","gemma3:4b",0.007246
"2025-10-27T04:33:42.515945","ollama","gemma3:4b",0.004797
"2025-10-27T04:33:12.470120","ollama","gemma3:4b",0.004691
"2025-10-27T04:32:42.422640","ollama","gemma3:4b",0.006899
"2025-10-27T04:32:12.373134","ollama","gemma3:4b",0.005053
"2025-10-27T04:31:42.326246","ollama","gemma3:4b",0.004970
"2025-10-27T04:31:12.278668","ollama","gemma3:4b",0.005514
"2025-10-27T04:30:42.228919","ollama","gemma3:4b",0.005295
"2025-10-27T04:30:12.181787","ollama","gemma3:4b",0.005607
"2025-10-27T04:29:42.132969","ollama","gemma3:4b",0.005335
"2025-10-27T04:29:12.084028","ollama","gemma3:4b",0.005279
"2025-10-27T04:28:42.034108","ollama","gemma3:4b",0.005175
"2025-10-27T04:28:11.988245","ollama","gemma3:4b",0.005150
"2025-10-27T04:27:41.949290","ollama","gemma3:4b",0.004955
"2025-10-27T04:27:11.902168","ollama","gemma3:4b",0.004669
"2025-10-27T04:26:41.865755","ollama","gemma3:4b",0.004589
"2025-10-27T04:26:11.818233","ollama","gemma3:4b",0.005079
"2025-10-27T04:25:41.770125","ollama","gemma3:4b",0.005439
"2025-10-27T04:25:11.718226","ollama","gemma3:4b",0.009265
"2025-10-27T04:24:41.666186","ollama","gemma3:4b",0.005891
"2025-10-27T04:24:11.619008","ollama","gemma3:4b",0.004909
"2025-10-27T04:23:41.572195","ollama","gemma3:4b",0.004875
"2025-10-27T04:23:11.527202","ollama","gemma3:4b",0.005529
"2025-10-27T04:22:41.481392","ollama","gemma3:4b",0.004478
"2025-10-27T04:22:11.434076","ollama","gemma3:4b",0.005234
"2025-10-27T04:21:41.397864","ollama","gemma3:4b",0.004232
"2025-10-27T04:21:11.352279","ollama","gemma3:4b",0.004980
"2025-10-27T04:20:41.306697","ollama","gemma3:4b",0.004747
"2025-10-27T04:20:11.260647","ollama","gemma3:4b",0.004785
"2025-10-27T04:19:41.211025","ollama","gemma3:4b",0.005511
"2025-10-27T04:19:11.166070","ollama","gemma3:4b",0.005165
"2025-10-27T04:18:41.118818","ollama","gemma3:4b",0.005503
"2025-10-27T04:18:11.073044","ollama","gemma3:4b",0.006719
"2025-10-27T04:17:41.025303","ollama","gemma3:4b",0.004554
"2025-10-27T04:17:10.981956","ollama","gemma3:4b",0.004165
"2025-10-27T04:16:40.935091","ollama","gemma3:4b",0.004861
"2025-10-27T04:16:10.882560","ollama","gemma3:4b",0.005389
"2025-10-27T04:15:40.835962","ollama","gemma3:4b",0.004739
"2025-10-27T04:15:10.789168","ollama","gemma3:4b",0.005641
"2025-10-27T04:14:40.738724","ollama","gemma3:4b",0.005039
"2025-10-27T04:14:10.691225","ollama","gemma3:4b",0.005514
"2025-10-27T04:13:40.644696","ollama","gemma3:4b",0.005107
"2025-10-27T04:13:10.597626","ollama","gemma3:4b",0.005338
"2025-10-27T04:12:40.550587","ollama","gemma3:4b",0.004859
"2025-10-27T04:12:10.506632","ollama","gemma3:4b",0.004472
"2025-10-27T04:11:40.461637","ollama","gemma3:4b",0.006470
"2025-10-27T04:11:10.414866","ollama","gemma3:4b",0.004494
"2025-10-27T04:10:40.368264","ollama","gemma3:4b",0.004530
"2025-10-27T04:10:10.320282","ollama","gemma3:4b",0.005271
"2025-10-27T04:09:40.271351","ollama","gemma3:4b",0.005184
"2025-10-27T04:09:10.223970","ollama","gemma3:4b",0.004743
"2025-10-27T04:08:40.177829","ollama","gemma3:4b",0.004523
"2025-10-27T04:08:10.130420","ollama","gemma3:4b",0.004507
"2025-10-27T04:07:40.082168","ollama","gemma3:4b",0.004470
"2025-10-27T04:07:10.036929","ollama","gemma3:4b",0.004747
"2025-10-27T04:06:40.003228","ollama","gemma3:4b",0.004647
"2025-10-27T04:06:09.957695","ollama","gemma3:4b",0.006183
"2025-10-27T04:05:39.909161","ollama","gemma3:4b",0.004659
"2025-10-27T04:05:09.864167","ollama","gemma3:4b",0.004381
"2025-10-27T04:04:39.817166","ollama","gemma3:4b",0.004573
"2025-10-27T04:04:09.770088","ollama","gemma3:4b",0.005369
"2025-10-27T04:03:39.728597","ollama","gemma3:4b",0.006160
"2025-10-27T04:03:09.691520","ollama","gemma3:4b",0.004772
"2025-10-27T04:02:39.646779","ollama","gemma3:4b",0.004930
"2025-10-27T04:02:09.597895","ollama","gemma3:4b",0.004375
"2025-10-27T04:01:39.558486","ollama","gemma3:4b",0.004534
"2025-10-27T04:01:09.510588","ollama","gemma3:4b",0.005236
"2025-10-27T04:00:39.464160","ollama","gemma3:4b",0.005332
"2025-10-27T04:00:09.415934","ollama","gemma3:4b",0.004860
"2025-10-27T03:59:39.371962","ollama","gemma3:4b",0.005880
"2025-10-27T03:59:09.324898","ollama","gemma3:4b",0.005896
"2025-10-27T03:58:39.274877","ollama","gemma3:4b",0.005728
"2025-10-27T03:58:09.227523","ollama","gemma3:4b",0.006803
"2025-10-27T03:57:39.178683","ollama","gemma3:4b",0.004430
"2025-10-27T03:57:09.131999","ollama","gemma3:4b",0.005231
"2025-10-27T03:56:39.087678","ollama","gemma3:4b",0.006174
"2025-10-27T03:56:09.043787","ollama","gemma3:4b",0.004647
"2025-10-27T03:55:38.998428","ollama","gemma3:4b",0.005530
"2025-10-27T03:55:08.952290","ollama","gemma3:4b",0.004595
"2025-10-27T03:54:38.905414","ollama","gemma3:4b",0.005987
"2025-10-27T03:54:08.832600","ollama","gemma3:4b",0.005607
"2025-10-27T03:53:38.786263","ollama","gemma3:4b",0.004624
"2025-10-27T03:53:08.740703","ollama","gemma3:4b",0.004367
"2025-10-27T03:52:38.693749","ollama","gemma3:4b",0.004513
"2025-10-27T03:52:08.649159","ollama","gemma3:4b",0.004761
"2025-10-27T03:51:38.605717","ollama","gemma3:4b",0.005167
"2025-10-27T03:51:08.560992","ollama","gemma3:4b",0.004810
"2025-10-27T03:50:38.513720","ollama","gemma3:4b",0.005101
"2025-10-27T03:50:08.471288","ollama","gemma3:4b",0.004846
"2025-10-27T03:49:38.422584","ollama","gemma3:4b",0.004572
"2025-10-27T03:49:08.376888","ollama","gemma3:4b",0.005482
"2025-10-27T03:48:38.328365","ollama","gemma3:4b",0.004397
"2025-10-27T03:48:08.292372","ollama","gemma3:4b",0.004711
"2025-10-27T03:47:38.245686","ollama","gemma3:4b",0.004762
"2025-10-27T03:47:08.199817","ollama","gemma3:4b",0.005099
"2025-10-27T03:46:38.155448","ollama","gemma3:4b",0.004599
"2025-10-27T03:46:08.107084","ollama","gemma3:4b",0.004711
"2025-10-27T03:45:38.055223","ollama","gemma3:4b",0.005562
"2025-10-27T03:45:08.013374","ollama","gemma3:4b",0.006529
"2025-10-27T03:44:37.970606","ollama","gemma3:4b",0.004910
"2025-10-27T03:44:07.924340","ollama","gemma3:4b",0.005291
"2025-10-27T03:43:37.877864","ollama","gemma3:4b",0.005050
"2025-10-27T03:43:07.828030","ollama","gemma3:4b",0.005147
"2025-10-27T03:42:37.781916","ollama","gemma3:4b",0.004916
"2025-10-27T03:42:07.734182","ollama","gemma3:4b",0.006532
"2025-10-27T03:41:37.684822","ollama","gemma3:4b",0.004408
"2025-10-27T03:41:07.639126","ollama","gemma3:4b",0.004907
"2025-10-27T03:40:37.591207","ollama","gemma3:4b",0.005067
"2025-10-27T03:40:07.542578","ollama","gemma3:4b",0.005944
"2025-10-27T03:39:37.492208","ollama","gemma3:4b",0.004993
"2025-10-27T03:39:07.444098","ollama","gemma3:4b",0.005054
"2025-10-27T03:38:37.398036","ollama","gemma3:4b",0.004486
"2025-10-27T03:38:07.350345","ollama","gemma3:4b",0.005264
"2025-10-27T03:37:37.317601","ollama","gemma3:4b",0.005122
"2025-10-27T03:37:07.274227","ollama","gemma3:4b",0.004237
"2025-10-27T03:36:37.233806","ollama","gemma3:4b",0.003966
"2025-10-27T03:36:07.190809","ollama","gemma3:4b",0.004149
"2025-10-27T03:35:37.146364","ollama","gemma3:4b",0.007516
"2025-10-27T03:35:07.079013","ollama","gemma3:4b",1.479784
"2025-10-27T03:34:35.546459","ollama","gemma3:4b",1.685144
"2025-10-27T03:34:03.805951","ollama","gemma3:4b",1.824681
"2025-10-27T03:33:31.930546","ollama","gemma3:4b",1.637702
"2025-10-27T03:33:00.237852","ollama","gemma3:4b",1.784537
"2025-10-27T03:32:28.396604","ollama","gemma3:4b",1.502999
"2025-10-27T03:31:56.849950","ollama","gemma3:4b",1.721046
"2025-10-27T03:31:25.076442","ollama","gemma3:4b",1.699195
"2025-10-27T03:30:53.318951","ollama","gemma3:4b",1.825860
"2025-10-27T03:30:21.435492","ollama","gemma3:4b",1.647792
"2025-10-27T03:29:49.730939","ollama","gemma3:4b",1.858500
"2025-10-27T03:29:17.817284","ollama","gemma3:4b",1.819368
"2025-10-27T03:28:45.946376","ollama","gemma3:4b",1.630381
"2025-10-27T03:28:14.261133","ollama","gemma3:4b",1.556432
"2025-10-27T03:27:42.650050","ollama","gemma3:4b",1.413268
"2025-10-27T03:27:11.186768","ollama","gemma3:4b",1.775013
"2025-10-27T03:26:39.353696","ollama","gemma3:4b",1.701072
"2025-10-27T03:26:07.596864","ollama","gemma3:4b",1.596795
"2025-10-27T03:25:35.944138","ollama","gemma3:4b",1.723170
"2025-10-27T03:25:04.166358","ollama","gemma3:4b",1.824621
"2025-10-27T03:24:32.297828","ollama","gemma3:4b",1.562522
"2025-10-27T03:24:00.678905","ollama","gemma3:4b",1.532889
"2025-10-27T03:23:29.089711","ollama","gemma3:4b",1.811792
"2025-10-27T03:22:57.226003","ollama","gemma3:4b",1.637638
"2025-10-27T03:22:25.544630","ollama","gemma3:4b",1.839744
"2025-10-27T03:21:53.648189","ollama","gemma3:4b",1.467548
"2025-10-27T03:21:22.124192","ollama","gemma3:4b",1.537898
"2025-10-27T03:20:50.531202","ollama","gemma3:4b",1.708630
"2025-10-27T03:20:18.767169","ollama","gemma3:4b",1.370969
"2025-10-27T03:19:47.349291","ollama","gemma3:4b",1.602075
"2025-10-27T03:19:15.693746","ollama","gemma3:4b",1.586353
"2025-10-27T03:18:44.052008","ollama","gemma3:4b",1.421795
"2025-10-27T03:18:12.576848","ollama","gemma3:4b",1.617059
"2025-10-27T03:17:40.903482","ollama","gemma3:4b",1.459946
"2025-10-27T03:17:09.395825","ollama","gemma3:4b",1.737550
"2025-10-27T03:16:37.603044","ollama","gemma3:4b",1.919349
"2025-10-27T03:16:05.627633","ollama","gemma3:4b",1.565536
"2025-10-27T03:15:34.007084","ollama","gemma3:4b",1.698964
"2025-10-27T03:15:02.253274","ollama","gemma3:4b",1.585101
"2025-10-27T03:14:30.613711","ollama","gemma3:4b",1.665218
"2025-10-27T03:13:58.894117","ollama","gemma3:4b",1.614231
"2025-10-27T03:13:27.223685","ollama","gemma3:4b",1.710527
"2025-10-27T03:12:55.458335","ollama","gemma3:4b",1.681279
"2025-10-27T03:12:23.718917","ollama","gemma3:4b",1.788804
"2025-10-27T03:11:51.874707","ollama","gemma3:4b",1.892504
"2025-10-27T03:11:19.927941","ollama","gemma3:4b",1.572085
"2025-10-27T03:10:48.300211","ollama","gemma3:4b",1.694069
"2025-10-27T03:10:16.548526","ollama","gemma3:4b",1.620544
"2025-10-27T03:09:44.875969","ollama","gemma3:4b",1.848772
"2025-10-27T03:09:12.967895","ollama","gemma3:4b",1.642335
"2025-10-27T03:08:41.270209","ollama","gemma3:4b",1.623845
"2025-10-27T03:08:09.591904","ollama","gemma3:4b",1.649928
"2025-10-27T03:07:37.885177","ollama","gemma3:4b",1.807034
"2025-10-27T03:07:06.019309","ollama","gemma3:4b",1.643060
"2025-10-27T03:06:34.321480","ollama","gemma3:4b",1.626771
"2025-10-27T03:06:02.641038","ollama","gemma3:4b",1.569571
"2025-10-27T03:05:31.008170","ollama","gemma3:4b",1.584699
"2025-10-27T03:04:59.360944","ollama","gemma3:4b",1.735171
"2025-10-27T03:04:27.581943","ollama","gemma3:4b",4.809358
"2025-10-27T03:03:52.681952","ollama","gemma3:4b",30.919344
"2025-10-27T03:02:51.688576","ollama","gemma3:4b",30.953595
"2025-10-27T03:01:50.693825","ollama","gemma3:4b",30.884808
"2025-10-27T03:00:49.679490","ollama","gemma3:4b",30.913567
"2025-10-27T02:59:48.698342","ollama","gemma3:4b",30.930121
"2025-10-27T02:58:47.711770","ollama","gemma3:4b",30.885940
"2025-10-27T02:57:46.776772","ollama","gemma3:4b",4.936071
"2025-10-27T02:57:11.715352","ollama","gemma3:4b",30.905450
"2025-10-27T02:56:10.717383","ollama","gemma3:4b",30.088427
"2025-10-27T02:55:10.568925","ollama","gemma3:4b",1.675217
"2025-10-27T02:54:38.849352","ollama","gemma3:4b",5.057311
"2025-10-27T02:54:03.731675","ollama","gemma3:4b",30.883730
"2025-10-27T02:53:02.735173","ollama","gemma3:4b",30.945193
"2025-10-27T02:52:01.740384","ollama","gemma3:4b",30.949687
"2025-10-27T02:51:00.716202","ollama","gemma3:4b",30.797117
"2025-10-27T02:49:59.857273","ollama","gemma3:4b",2.203152
"2025-10-27T02:49:27.582950","ollama","gemma3:4b",2.115202
"2025-10-27T02:48:55.394267","ollama","gemma3:4b",2.189241
"2025-10-27T02:48:23.136775","ollama","gemma3:4b",1.781496
"2025-10-27T02:47:51.276023","ollama","gemma3:4b",2.233401
"2025-10-27T02:47:18.963372","ollama","gemma3:4b",2.028703
"2025-10-27T02:46:46.875682","ollama","gemma3:4b",1.894648
"2025-10-27T02:46:14.925967","ollama","gemma3:4b",1.756972
"2025-10-27T02:45:43.114056","ollama","gemma3:4b",1.935008
"2025-10-27T02:45:11.123211","ollama","gemma3:4b",1.762504
"2025-10-27T02:44:39.307269","ollama","gemma3:4b",1.676568
"2025-10-27T02:44:07.573364","ollama","gemma3:4b",1.712919
"2025-10-27T02:43:35.800702","ollama","gemma3:4b",1.678288
"2025-10-27T02:43:04.060805","ollama","gemma3:4b",1.789835
"2025-10-27T02:42:32.217283","ollama","gemma3:4b",2.010944
"2025-10-27T02:42:00.151568","ollama","gemma3:4b",1.820038
"2025-10-27T02:41:28.266166","ollama","gemma3:4b",1.834586
"2025-10-27T02:40:56.368157","ollama","gemma3:4b",2.040689
"2025-10-27T02:40:24.271973","ollama","gemma3:4b",1.749854
"2025-10-27T02:39:52.465911","ollama","gemma3:4b",2.008801
"2025-10-27T02:39:20.402390","ollama","gemma3:4b",1.701660
"2025-10-27T02:38:48.644150","ollama","gemma3:4b",1.807808
"2025-10-27T02:38:16.780266","ollama","gemma3:4b",1.567769
"2025-10-27T02:37:45.158932","ollama","gemma3:4b",1.688033
"2025-10-27T02:37:13.413011","ollama","gemma3:4b",1.947833
"2025-10-27T02:36:41.405029","ollama","gemma3:4b",1.604306
"2025-10-27T02:36:09.744709","ollama","gemma3:4b",1.670403
"2025-10-27T02:35:38.020873","ollama","gemma3:4b",1.701266
"2025-10-27T02:35:06.261536","ollama","gemma3:4b",1.639026
"2025-10-27T02:34:34.564408","ollama","gemma3:4b",1.742643
"2025-10-27T02:34:02.767999","ollama","gemma3:4b",1.491328
"2025-10-27T02:33:31.223008","ollama","gemma3:4b",1.522109
"2025-10-27T02:32:59.644541","ollama","gemma3:4b",1.503317
"2025-10-27T02:32:28.089913","ollama","gemma3:4b",1.758166
"2025-10-27T02:31:56.277486","ollama","gemma3:4b",1.701127
"2025-10-27T02:31:24.521645","ollama","gemma3:4b",22.936283
"2025-10-27T02:30:31.529796","ollama","gemma3:4b",1.657359
"2025-10-27T02:29:59.820888","ollama","gemma3:4b",1.813151
"2025-10-27T02:29:27.952591","ollama","gemma3:4b",1.632714
"2025-10-27T02:28:56.267021","ollama","gemma3:4b",1.601910
"2025-10-27T02:28:24.609114","ollama","gemma3:4b",1.693065
"2025-10-27T02:27:52.860009","ollama","gemma3:4b",1.617585
"2025-10-27T02:27:21.188394","ollama","gemma3:4b",6.826807
"2025-10-27T02:26:44.309582","ollama","gemma3:4b",1.615428
"2025-10-27T02:26:12.636524","ollama","gemma3:4b",1.729900
"2025-10-27T02:25:40.848539","ollama","gemma3:4b",1.763990
"2025-10-27T02:25:09.030110","ollama","gemma3:4b",1.536255
"2025-10-27T02:24:37.441548","ollama","gemma3:4b",1.640121
"2025-10-27T02:24:05.745696","ollama","gemma3:4b",1.490756
"2025-10-27T02:23:34.199781","ollama","gemma3:4b",1.816145
"2025-10-27T02:23:02.331509","ollama","gemma3:4b",1.538198
"2025-10-27T02:22:30.736818","ollama","gemma3:4b",1.518981
"2025-10-27T02:21:59.161472","ollama","gemma3:4b",1.721033
"2025-10-27T02:21:27.384341","ollama","gemma3:4b",1.608895
"2025-10-27T02:20:55.721573","ollama","gemma3:4b",1.602355
"2025-10-27T02:20:24.065618","ollama","gemma3:4b",1.461022
"2025-10-27T02:19:52.551240","ollama","gemma3:4b",1.614274
"2025-10-27T02:19:20.881338","ollama","gemma3:4b",1.503624
"2025-10-27T02:18:49.322280","ollama","gemma3:4b",1.521089
"2025-10-27T02:18:17.744517","ollama","gemma3:4b",1.724029
"2025-10-27T02:17:45.964228","ollama","gemma3:4b",1.727875
"2025-10-27T02:17:14.180654","ollama","gemma3:4b",1.637906
"2025-10-27T02:16:42.484398","ollama","gemma3:4b",1.620889
"2025-10-27T02:16:10.808202","ollama","gemma3:4b",1.570284
"2025-10-27T02:15:39.177122","ollama","gemma3:4b",1.872786
"2025-10-27T02:15:07.248093","ollama","gemma3:4b",1.679621
"2025-10-27T02:14:35.511197","ollama","gemma3:4b",1.811869
"2025-10-27T02:14:03.643469","ollama","gemma3:4b",1.534703
"2025-10-27T02:13:32.060827","ollama","gemma3:4b",9.935048
"2025-10-27T02:12:52.071354","ollama","gemma3:4b",1.753357
"2025-10-27T02:12:20.262132","ollama","gemma3:4b",1.874381
"2025-10-27T02:11:48.332296","ollama","gemma3:4b",1.621376
"2025-10-27T02:11:16.656844","ollama","gemma3:4b",1.763978
"2025-10-27T02:10:44.839055","ollama","gemma3:4b",1.700178
"2025-10-27T02:10:13.083933","ollama","gemma3:4b",1.561847
"2025-10-27T02:09:41.471595","ollama","gemma3:4b",1.505217
"2025-10-27T02:09:09.915900","ollama","gemma3:4b",1.509035
"2025-10-27T02:08:38.348226","ollama","gemma3:4b",1.508029
"2025-10-27T02:08:06.788675","ollama","gemma3:4b",1.631025
"2025-10-27T02:07:35.105631","ollama","gemma3:4b",1.768096
"2025-10-27T02:07:03.286774","ollama","gemma3:4b",1.753378
"2025-10-27T02:06:31.479786","ollama","gemma3:4b",1.681945
"2025-10-27T02:05:59.743772","ollama","gemma3:4b",23.998082
"2025-10-27T02:05:05.692587","ollama","gemma3:4b",1.571532
"2025-10-27T02:04:34.068300","ollama","gemma3:4b",1.596761
"2025-10-27T02:04:02.421225","ollama","gemma3:4b",30.013164
"2025-10-27T02:03:02.353888","ollama","gemma3:4b",1.725976
"2025-10-27T02:02:30.572058","ollama","gemma3:4b",1.735241
"2025-10-27T02:01:58.785573","ollama","gemma3:4b",1.616649
"2025-10-27T02:01:27.114812","ollama","gemma3:4b",15.982037
"2025-10-27T02:00:41.068262","ollama","gemma3:4b",1.480109
"2025-10-27T02:00:09.527310","ollama","gemma3:4b",1.575471
"2025-10-27T01:59:37.886488","ollama","gemma3:4b",30.862645
"2025-10-27T01:58:36.971791","ollama","gemma3:4b",20.120987
"2025-10-27T01:57:46.793873","ollama","gemma3:4b",1.725905
"2025-10-27T01:57:15.011194","ollama","gemma3:4b",1.730661
"2025-10-27T01:56:43.222075","ollama","gemma3:4b",1.759033
"2025-10-27T01:56:11.408827","ollama","gemma3:4b",1.706072
"2025-10-27T01:55:39.644857","ollama","gemma3:4b",1.768157
"2025-10-27T01:55:07.822797","ollama","gemma3:4b",1.699363
"2025-10-27T01:54:36.068204","ollama","gemma3:4b",1.551496
"2025-10-27T01:54:04.459011","ollama","gemma3:4b",1.576237
"2025-10-27T01:53:32.829668","ollama","gemma3:4b",1.690155
"2025-10-27T01:53:01.081891","ollama","gemma3:4b",1.607306
"2025-10-27T01:52:29.418540","ollama","gemma3:4b",1.494848
"2025-10-27T01:51:57.868670","ollama","gemma3:4b",1.545654
"2025-10-27T01:51:26.266511","ollama","gemma3:4b",1.946643
"2025-10-27T01:50:54.264519","ollama","gemma3:4b",1.741282
"2025-10-27T01:50:22.465358","ollama","gemma3:4b",1.597988
"2025-10-27T01:49:50.811875","ollama","gemma3:4b",1.491231
"2025-10-27T01:49:19.265810","ollama","gemma3:4b",1.648770
"2025-10-27T01:48:47.560669","ollama","gemma3:4b",1.928594
"2025-10-27T01:48:15.576002","ollama","gemma3:4b",1.605378
"2025-10-27T01:47:43.916872","ollama","gemma3:4b",1.866156
"2025-10-27T01:47:11.998662","ollama","gemma3:4b",1.598550
"2025-10-27T01:46:40.344503","ollama","gemma3:4b",1.718749
"2025-10-27T01:46:08.565841","ollama","gemma3:4b",1.871939
"2025-10-27T01:45:34.859945","ollama","gemma3:4b",1.602913
"2025-10-27T01:45:03.197733","ollama","gemma3:4b",1.609055
"2025-10-27T01:44:31.528912","ollama","gemma3:4b",1.724457
"2025-10-27T01:43:59.753810","ollama","gemma3:4b",1.657130
"2025-10-27T01:43:28.041028","ollama","gemma3:4b",1.698257
"2025-10-27T01:42:56.293522","ollama","gemma3:4b",1.696605
"2025-10-27T01:42:24.539468","ollama","gemma3:4b",1.496564
"2025-10-27T01:41:52.988738","ollama","gemma3:4b",1.613021
"2025-10-27T01:41:21.321761","ollama","gemma3:4b",1.868234
"2025-10-27T01:40:49.398716","ollama","gemma3:4b",1.825045
"2025-10-27T01:40:17.519538","ollama","gemma3:4b",1.558338
"2025-10-27T01:39:45.904192","ollama","gemma3:4b",1.534384
"2025-10-27T01:39:14.314041","ollama","gemma3:4b",1.501157
"2025-10-27T01:38:42.757297","ollama","gemma3:4b",1.724734
"2025-10-27T01:38:10.978087","ollama","gemma3:4b",1.591523
"2025-10-27T01:37:39.334010","ollama","gemma3:4b",1.667018
"2025-10-27T01:37:07.610556","ollama","gemma3:4b",1.620989
"2025-10-27T01:36:35.935413","ollama","gemma3:4b",1.814170
"2025-10-27T01:36:04.061583","ollama","gemma3:4b",1.805430
"2025-10-27T01:35:32.201319","ollama","gemma3:4b",1.607040
"2025-10-27T01:35:00.542037","ollama","gemma3:4b",1.671424
"2025-10-27T01:34:28.815205","ollama","gemma3:4b",1.840691
"2025-10-27T01:33:56.919145","ollama","gemma3:4b",1.975544
