timestamp,provider,model,latency_ms
"2025-10-27T03:15:02.253274","ollama","gemma3:4b",1585101.000
"2025-10-27T03:14:30.613711","ollama","gemma3:4b",1665218.000
"2025-10-27T03:13:58.894117","ollama","gemma3:4b",1614231.000
"2025-10-27T03:13:27.223685","ollama","gemma3:4b",1710527.000
"2025-10-27T03:12:55.458335","ollama","gemma3:4b",1681279.000
"2025-10-27T03:12:23.718917","ollama","gemma3:4b",1788804.000
"2025-10-27T03:11:51.874707","ollama","gemma3:4b",1892504.000
"2025-10-27T03:11:19.927941","ollama","gemma3:4b",1572085.000
"2025-10-27T03:10:48.300211","ollama","gemma3:4b",1694069.000
"2025-10-27T03:10:16.548526","ollama","gemma3:4b",1620544.000
"2025-10-27T03:09:44.875969","ollama","gemma3:4b",1848772.000
"2025-10-27T03:09:12.967895","ollama","gemma3:4b",1642335.000
"2025-10-27T03:08:41.270209","ollama","gemma3:4b",1623845.000
"2025-10-27T03:08:09.591904","ollama","gemma3:4b",1649928.000
"2025-10-27T03:07:37.885177","ollama","gemma3:4b",1807034.000
"2025-10-27T03:07:06.019309","ollama","gemma3:4b",1643060.000
"2025-10-27T03:06:34.321480","ollama","gemma3:4b",1626771.000
"2025-10-27T03:06:02.641038","ollama","gemma3:4b",1569571.000
"2025-10-27T03:05:31.008170","ollama","gemma3:4b",1584699.000
"2025-10-27T03:04:59.360944","ollama","gemma3:4b",1735171.000
"2025-10-27T03:04:27.581943","ollama","gemma3:4b",4809358.000
"2025-10-27T03:03:52.681952","ollama","gemma3:4b",30919344.000
"2025-10-27T03:02:51.688576","ollama","gemma3:4b",30953595.000
"2025-10-27T03:01:50.693825","ollama","gemma3:4b",30884808.000
"2025-10-27T03:00:49.679490","ollama","gemma3:4b",30913567.000
"2025-10-27T02:59:48.698342","ollama","gemma3:4b",30930121.000
"2025-10-27T02:58:47.711770","ollama","gemma3:4b",30885940.000
"2025-10-27T02:57:46.776772","ollama","gemma3:4b",4936071.000
"2025-10-27T02:57:11.715352","ollama","gemma3:4b",30905450.000
"2025-10-27T02:56:10.717383","ollama","gemma3:4b",30088427.000
"2025-10-27T02:55:10.568925","ollama","gemma3:4b",1675217.000
"2025-10-27T02:54:38.849352","ollama","gemma3:4b",5057311.000
"2025-10-27T02:54:03.731675","ollama","gemma3:4b",30883730.000
"2025-10-27T02:53:02.735173","ollama","gemma3:4b",30945193.000
"2025-10-27T02:52:01.740384","ollama","gemma3:4b",30949687.000
"2025-10-27T02:51:00.716202","ollama","gemma3:4b",30797117.000
"2025-10-27T02:49:59.857273","ollama","gemma3:4b",2203152.000
"2025-10-27T02:49:27.582950","ollama","gemma3:4b",2115202.000
"2025-10-27T02:48:55.394267","ollama","gemma3:4b",2189241.000
"2025-10-27T02:48:23.136775","ollama","gemma3:4b",1781496.000
"2025-10-27T02:47:51.276023","ollama","gemma3:4b",2233401.000
"2025-10-27T02:47:18.963372","ollama","gemma3:4b",2028703.000
"2025-10-27T02:46:46.875682","ollama","gemma3:4b",1894648.000
"2025-10-27T02:46:14.925967","ollama","gemma3:4b",1756972.000
"2025-10-27T02:45:43.114056","ollama","gemma3:4b",1935008.000
"2025-10-27T02:45:11.123211","ollama","gemma3:4b",1762504.000
"2025-10-27T02:44:39.307269","ollama","gemma3:4b",1676568.000
"2025-10-27T02:44:07.573364","ollama","gemma3:4b",1712919.000
"2025-10-27T02:43:35.800702","ollama","gemma3:4b",1678288.000
"2025-10-27T02:43:04.060805","ollama","gemma3:4b",1789835.000
"2025-10-27T02:42:32.217283","ollama","gemma3:4b",2010944.000
"2025-10-27T02:42:00.151568","ollama","gemma3:4b",1820038.000
"2025-10-27T02:41:28.266166","ollama","gemma3:4b",1834586.000
"2025-10-27T02:40:56.368157","ollama","gemma3:4b",2040689.000
"2025-10-27T02:40:24.271973","ollama","gemma3:4b",1749854.000
"2025-10-27T02:39:52.465911","ollama","gemma3:4b",2008801.000
"2025-10-27T02:39:20.402390","ollama","gemma3:4b",1701660.000
"2025-10-27T02:38:48.644150","ollama","gemma3:4b",1807808.000
"2025-10-27T02:38:16.780266","ollama","gemma3:4b",1567769.000
"2025-10-27T02:37:45.158932","ollama","gemma3:4b",1688033.000
"2025-10-27T02:37:13.413011","ollama","gemma3:4b",1947833.000
"2025-10-27T02:36:41.405029","ollama","gemma3:4b",1604306.000
"2025-10-27T02:36:09.744709","ollama","gemma3:4b",1670403.000
"2025-10-27T02:35:38.020873","ollama","gemma3:4b",1701266.000
"2025-10-27T02:35:06.261536","ollama","gemma3:4b",1639026.000
"2025-10-27T02:34:34.564408","ollama","gemma3:4b",1742643.000
"2025-10-27T02:34:02.767999","ollama","gemma3:4b",1491328.000
"2025-10-27T02:33:31.223008","ollama","gemma3:4b",1522109.000
"2025-10-27T02:32:59.644541","ollama","gemma3:4b",1503317.000
"2025-10-27T02:32:28.089913","ollama","gemma3:4b",1758166.000
"2025-10-27T02:31:56.277486","ollama","gemma3:4b",1701127.000
"2025-10-27T02:31:24.521645","ollama","gemma3:4b",22936283.000
"2025-10-27T02:30:31.529796","ollama","gemma3:4b",1657359.000
"2025-10-27T02:29:59.820888","ollama","gemma3:4b",1813151.000
"2025-10-27T02:29:27.952591","ollama","gemma3:4b",1632714.000
"2025-10-27T02:28:56.267021","ollama","gemma3:4b",1601910.000
"2025-10-27T02:28:24.609114","ollama","gemma3:4b",1693065.000
"2025-10-27T02:27:52.860009","ollama","gemma3:4b",1617585.000
"2025-10-27T02:27:21.188394","ollama","gemma3:4b",6826807.000
"2025-10-27T02:26:44.309582","ollama","gemma3:4b",1615428.000
"2025-10-27T02:26:12.636524","ollama","gemma3:4b",1729900.000
"2025-10-27T02:25:40.848539","ollama","gemma3:4b",1763990.000
"2025-10-27T02:25:09.030110","ollama","gemma3:4b",1536255.000
"2025-10-27T02:24:37.441548","ollama","gemma3:4b",1640121.000
"2025-10-27T02:24:05.745696","ollama","gemma3:4b",1490756.000
"2025-10-27T02:23:34.199781","ollama","gemma3:4b",1816145.000
"2025-10-27T02:23:02.331509","ollama","gemma3:4b",1538198.000
"2025-10-27T02:22:30.736818","ollama","gemma3:4b",1518981.000
"2025-10-27T02:21:59.161472","ollama","gemma3:4b",1721033.000
"2025-10-27T02:21:27.384341","ollama","gemma3:4b",1608895.000
"2025-10-27T02:20:55.721573","ollama","gemma3:4b",1602355.000
"2025-10-27T02:20:24.065618","ollama","gemma3:4b",1461022.000
"2025-10-27T02:19:52.551240","ollama","gemma3:4b",1614274.000
"2025-10-27T02:19:20.881338","ollama","gemma3:4b",1503624.000
"2025-10-27T02:18:49.322280","ollama","gemma3:4b",1521089.000
"2025-10-27T02:18:17.744517","ollama","gemma3:4b",1724029.000
"2025-10-27T02:17:45.964228","ollama","gemma3:4b",1727875.000
"2025-10-27T02:17:14.180654","ollama","gemma3:4b",1637906.000
"2025-10-27T02:16:42.484398","ollama","gemma3:4b",1620889.000
"2025-10-27T02:16:10.808202","ollama","gemma3:4b",1570284.000
"2025-10-27T02:15:39.177122","ollama","gemma3:4b",1872786.000
"2025-10-27T02:15:07.248093","ollama","gemma3:4b",1679621.000
"2025-10-27T02:14:35.511197","ollama","gemma3:4b",1811869.000
"2025-10-27T02:14:03.643469","ollama","gemma3:4b",1534703.000
"2025-10-27T02:13:32.060827","ollama","gemma3:4b",9935048.000
"2025-10-27T02:12:52.071354","ollama","gemma3:4b",1753357.000
"2025-10-27T02:12:20.262132","ollama","gemma3:4b",1874381.000
"2025-10-27T02:11:48.332296","ollama","gemma3:4b",1621376.000
"2025-10-27T02:11:16.656844","ollama","gemma3:4b",1763978.000
"2025-10-27T02:10:44.839055","ollama","gemma3:4b",1700178.000
"2025-10-27T02:10:13.083933","ollama","gemma3:4b",1561847.000
"2025-10-27T02:09:41.471595","ollama","gemma3:4b",1505217.000
"2025-10-27T02:09:09.915900","ollama","gemma3:4b",1509035.000
"2025-10-27T02:08:38.348226","ollama","gemma3:4b",1508029.000
"2025-10-27T02:08:06.788675","ollama","gemma3:4b",1631025.000
"2025-10-27T02:07:35.105631","ollama","gemma3:4b",1768096.000
"2025-10-27T02:07:03.286774","ollama","gemma3:4b",1753378.000
"2025-10-27T02:06:31.479786","ollama","gemma3:4b",1681945.000
"2025-10-27T02:05:59.743772","ollama","gemma3:4b",23998082.000
"2025-10-27T02:05:05.692587","ollama","gemma3:4b",1571532.000
"2025-10-27T02:04:34.068300","ollama","gemma3:4b",1596761.000
"2025-10-27T02:04:02.421225","ollama","gemma3:4b",30013164.000
"2025-10-27T02:03:02.353888","ollama","gemma3:4b",1725976.000
"2025-10-27T02:02:30.572058","ollama","gemma3:4b",1735241.000
"2025-10-27T02:01:58.785573","ollama","gemma3:4b",1616649.000
"2025-10-27T02:01:27.114812","ollama","gemma3:4b",15982037.000
"2025-10-27T02:00:41.068262","ollama","gemma3:4b",1480109.000
"2025-10-27T02:00:09.527310","ollama","gemma3:4b",1575471.000
"2025-10-27T01:59:37.886488","ollama","gemma3:4b",30862645.000
"2025-10-27T01:58:36.971791","ollama","gemma3:4b",20120987.000
"2025-10-27T01:57:46.793873","ollama","gemma3:4b",1725905.000
"2025-10-27T01:57:15.011194","ollama","gemma3:4b",1730661.000
"2025-10-27T01:56:43.222075","ollama","gemma3:4b",1759033.000
"2025-10-27T01:56:11.408827","ollama","gemma3:4b",1706072.000
"2025-10-27T01:55:39.644857","ollama","gemma3:4b",1768157.000
"2025-10-27T01:55:07.822797","ollama","gemma3:4b",1699363.000
"2025-10-27T01:54:36.068204","ollama","gemma3:4b",1551496.000
"2025-10-27T01:54:04.459011","ollama","gemma3:4b",1576237.000
"2025-10-27T01:53:32.829668","ollama","gemma3:4b",1690155.000
"2025-10-27T01:53:01.081891","ollama","gemma3:4b",1607306.000
"2025-10-27T01:52:29.418540","ollama","gemma3:4b",1494848.000
"2025-10-27T01:51:57.868670","ollama","gemma3:4b",1545654.000
"2025-10-27T01:51:26.266511","ollama","gemma3:4b",1946643.000
"2025-10-27T01:50:54.264519","ollama","gemma3:4b",1741282.000
"2025-10-27T01:50:22.465358","ollama","gemma3:4b",1597988.000
"2025-10-27T01:49:50.811875","ollama","gemma3:4b",1491231.000
"2025-10-27T01:49:19.265810","ollama","gemma3:4b",1648770.000
"2025-10-27T01:48:47.560669","ollama","gemma3:4b",1928594.000
"2025-10-27T01:48:15.576002","ollama","gemma3:4b",1605378.000
"2025-10-27T01:47:43.916872","ollama","gemma3:4b",1866156.000
"2025-10-27T01:47:11.998662","ollama","gemma3:4b",1598550.000
"2025-10-27T01:46:40.344503","ollama","gemma3:4b",1718749.000
"2025-10-27T01:46:08.565841","ollama","gemma3:4b",1871939.000
"2025-10-27T01:45:34.859945","ollama","gemma3:4b",1602913.000
"2025-10-27T01:45:03.197733","ollama","gemma3:4b",1609055.000
"2025-10-27T01:44:31.528912","ollama","gemma3:4b",1724457.000
"2025-10-27T01:43:59.753810","ollama","gemma3:4b",1657130.000
"2025-10-27T01:43:28.041028","ollama","gemma3:4b",1698257.000
"2025-10-27T01:42:56.293522","ollama","gemma3:4b",1696605.000
"2025-10-27T01:42:24.539468","ollama","gemma3:4b",1496564.000
"2025-10-27T01:41:52.988738","ollama","gemma3:4b",1613021.000
"2025-10-27T01:41:21.321761","ollama","gemma3:4b",1868234.000
"2025-10-27T01:40:49.398716","ollama","gemma3:4b",1825045.000
"2025-10-27T01:40:17.519538","ollama","gemma3:4b",1558338.000
"2025-10-27T01:39:45.904192","ollama","gemma3:4b",1534384.000
"2025-10-27T01:39:14.314041","ollama","gemma3:4b",1501157.000
"2025-10-27T01:38:42.757297","ollama","gemma3:4b",1724734.000
"2025-10-27T01:38:10.978087","ollama","gemma3:4b",1591523.000
"2025-10-27T01:37:39.334010","ollama","gemma3:4b",1667018.000
"2025-10-27T01:37:07.610556","ollama","gemma3:4b",1620989.000
"2025-10-27T01:36:35.935413","ollama","gemma3:4b",1814170.000
"2025-10-27T01:36:04.061583","ollama","gemma3:4b",1805430.000
"2025-10-27T01:35:32.201319","ollama","gemma3:4b",1607040.000
"2025-10-27T01:35:00.542037","ollama","gemma3:4b",1671424.000
"2025-10-27T01:34:28.815205","ollama","gemma3:4b",1840691.000
"2025-10-27T01:33:56.919145","ollama","gemma3:4b",1975544.000
"2025-10-27T01:33:24.880013","ollama","gemma3:4b",1820877.000
"2025-10-27T01:32:53.003432","ollama","gemma3:4b",1583624.000
"2025-10-27T01:32:21.366412","ollama","gemma3:4b",1816073.000
"2025-10-27T01:31:49.498313","ollama","gemma3:4b",1677227.000
"2025-10-27T01:31:17.764251","ollama","gemma3:4b",1679649.000
"2025-10-27T01:30:46.023339","ollama","gemma3:4b",1862381.000
"2025-10-27T01:30:14.105430","ollama","gemma3:4b",1789974.000
"2025-10-27T01:29:42.233077","ollama","gemma3:4b",2021704.000
"2025-10-27T01:29:10.158447","ollama","gemma3:4b",1670160.000
"2025-10-27T01:28:38.432624","ollama","gemma3:4b",1632752.000
"2025-10-27T01:28:06.744728","ollama","gemma3:4b",1748127.000
"2025-10-27T01:27:34.940535","ollama","gemma3:4b",1750583.000
"2025-10-27T01:27:03.137876","ollama","gemma3:4b",1604255.000
"2025-10-27T01:26:31.474799","ollama","gemma3:4b",1608787.000
"2025-10-27T01:25:59.812197","ollama","gemma3:4b",1675657.000
"2025-10-27T01:25:28.081425","ollama","gemma3:4b",1777928.000
"2025-10-27T01:24:56.248592","ollama","gemma3:4b",1811090.000
"2025-10-27T01:24:24.380210","ollama","gemma3:4b",1519434.000
"2025-10-27T01:23:52.807180","ollama","gemma3:4b",1589356.000
"2025-10-27T01:23:21.159837","ollama","gemma3:4b",1729807.000
"2025-10-27T01:22:49.374762","ollama","gemma3:4b",1609549.000
"2025-10-27T01:22:17.705710","ollama","gemma3:4b",1542790.000
"2025-10-27T01:21:46.105795","ollama","gemma3:4b",1706162.000
"2025-10-27T01:21:14.346929","ollama","gemma3:4b",1627250.000
"2025-10-27T01:20:42.660551","ollama","gemma3:4b",1574152.000
"2025-10-27T01:20:11.030932","ollama","gemma3:4b",1667919.000
"2025-10-27T01:19:39.307036","ollama","gemma3:4b",1724268.000
"2025-10-27T01:19:07.528440","ollama","gemma3:4b",1728849.000
"2025-10-27T01:18:35.748770","ollama","gemma3:4b",1920778.000
"2025-10-27T01:18:03.774076","ollama","gemma3:4b",1598888.000
"2025-10-27T01:17:32.117364","ollama","gemma3:4b",1547323.000
"2025-10-27T01:17:00.518741","ollama","gemma3:4b",1678188.000
"2025-10-27T01:16:28.788272","ollama","gemma3:4b",1490097.000
"2025-10-27T01:15:57.246330","ollama","gemma3:4b",1723088.000
"2025-10-27T01:15:25.469732","ollama","gemma3:4b",1760111.000
"2025-10-27T01:14:53.655424","ollama","gemma3:4b",1681317.000
"2025-10-27T01:14:21.918730","ollama","gemma3:4b",1591271.000
"2025-10-27T01:13:50.271161","ollama","gemma3:4b",1664337.000
"2025-10-27T01:13:18.550276","ollama","gemma3:4b",1794900.000
"2025-10-27T01:12:46.696885","ollama","gemma3:4b",1668650.000
"2025-10-27T01:12:14.971499","ollama","gemma3:4b",1672452.000
"2025-10-27T01:11:43.246929","ollama","gemma3:4b",1765692.000
"2025-10-27T01:11:11.421017","ollama","gemma3:4b",1777799.000
"2025-10-27T01:10:39.588107","ollama","gemma3:4b",1615318.000
"2025-10-27T01:10:07.915139","ollama","gemma3:4b",1566581.000
"2025-10-27T01:09:36.295135","ollama","gemma3:4b",1669404.000
"2025-10-27T01:09:04.568568","ollama","gemma3:4b",1705120.000
"2025-10-27T01:08:32.808458","ollama","gemma3:4b",1459624.000
"2025-10-27T01:08:01.297223","ollama","gemma3:4b",1565617.000
"2025-10-27T01:07:29.676236","ollama","gemma3:4b",1623472.000
"2025-10-27T01:06:57.998014","ollama","gemma3:4b",1786720.000
"2025-10-27T01:06:26.155760","ollama","gemma3:4b",1552671.000
"2025-10-27T01:05:54.548732","ollama","gemma3:4b",1763535.000
"2025-10-27T01:05:22.731668","ollama","gemma3:4b",1728625.000
"2025-10-27T01:04:50.948074","ollama","gemma3:4b",1685381.000
"2025-10-27T01:04:19.209421","ollama","gemma3:4b",1793695.000
"2025-10-27T01:03:47.361753","ollama","gemma3:4b",1604108.000
"2025-10-27T01:03:15.701507","ollama","gemma3:4b",1567340.000
"2025-10-27T01:02:44.078359","ollama","gemma3:4b",1641070.000
"2025-10-27T01:02:12.379595","ollama","gemma3:4b",1653343.000
"2025-10-27T01:01:40.671182","ollama","gemma3:4b",1721885.000
"2025-10-27T01:01:08.897914","ollama","gemma3:4b",1923668.000
"2025-10-27T01:00:36.920867","ollama","gemma3:4b",1656935.000
"2025-10-27T01:00:05.209032","ollama","gemma3:4b",4101830.000
"2025-10-27T00:59:31.051022","ollama","gemma3:4b",1680201.000
"2025-10-27T00:58:59.315183","ollama","gemma3:4b",1665997.000
"2025-10-27T00:58:27.591363","ollama","gemma3:4b",22927111.000
"2025-10-27T00:57:34.608327","ollama","gemma3:4b",1772292.000
"2025-10-27T00:57:02.783653","ollama","gemma3:4b",1617406.000
"2025-10-27T00:56:31.112089","ollama","gemma3:4b",1761303.000
"2025-10-27T00:55:59.301102","ollama","gemma3:4b",1676079.000
"2025-10-27T00:55:27.567474","ollama","gemma3:4b",1637845.000
"2025-10-27T00:54:55.874606","ollama","gemma3:4b",1664231.000
"2025-10-27T00:54:24.156404","ollama","gemma3:4b",1581174.000
"2025-10-27T00:53:52.519284","ollama","gemma3:4b",1773911.000
"2025-10-27T00:53:20.689902","ollama","gemma3:4b",1740716.000
"2025-10-27T00:52:48.892147","ollama","gemma3:4b",1588667.000
"2025-10-27T00:52:17.241432","ollama","gemma3:4b",1658925.000
"2025-10-27T00:51:45.519296","ollama","gemma3:4b",1946757.000
"2025-10-27T00:51:13.515589","ollama","gemma3:4b",1856567.000
"2025-10-27T00:50:41.607224","ollama","gemma3:4b",1594767.000
"2025-10-27T00:50:09.961046","ollama","gemma3:4b",1655673.000
"2025-10-27T00:49:38.250699","ollama","gemma3:4b",1758129.000
"2025-10-27T00:49:06.439611","ollama","gemma3:4b",1818293.000
"2025-10-27T00:48:34.564582","ollama","gemma3:4b",1688302.000
"2025-10-27T00:48:02.821692","ollama","gemma3:4b",1778521.000
"2025-10-27T00:47:30.991405","ollama","gemma3:4b",1894764.000
"2025-10-27T00:46:59.042282","ollama","gemma3:4b",1856730.000
"2025-10-27T00:46:27.130514","ollama","gemma3:4b",1669626.000
"2025-10-27T00:45:55.413456","ollama","gemma3:4b",1912186.000
"2025-10-27T00:45:23.448579","ollama","gemma3:4b",1775771.000
"2025-10-27T00:44:51.618793","ollama","gemma3:4b",1598477.000
"2025-10-27T00:44:19.962882","ollama","gemma3:4b",1833604.000
"2025-10-27T00:43:48.074579","ollama","gemma3:4b",1677432.000
"2025-10-27T00:43:16.343558","ollama","gemma3:4b",1915303.000
"2025-10-27T00:42:44.371904","ollama","gemma3:4b",2014782.000
"2025-10-27T00:42:12.294629","ollama","gemma3:4b",1571242.000
"2025-10-27T00:41:40.665403","ollama","gemma3:4b",1887935.000
"2025-10-27T00:41:08.717506","ollama","gemma3:4b",1795839.000
"2025-10-27T00:40:36.862035","ollama","gemma3:4b",1625019.000
"2025-10-27T00:40:05.181577","ollama","gemma3:4b",1851918.000
"2025-10-27T00:39:33.274834","ollama","gemma3:4b",1629130.000
"2025-10-27T00:39:01.593935","ollama","gemma3:4b",1759471.000
"2025-10-27T00:38:29.781930","ollama","gemma3:4b",1937796.000
"2025-10-27T00:37:57.788433","ollama","gemma3:4b",1643100.000
"2025-10-27T00:37:26.090758","ollama","gemma3:4b",1641386.000
"2025-10-27T00:36:54.393204","ollama","gemma3:4b",1617445.000
"2025-10-27T00:36:22.718784","ollama","gemma3:4b",1760029.000
"2025-10-27T00:35:50.905878","ollama","gemma3:4b",1512490.000
"2025-10-27T00:35:19.338022","ollama","gemma3:4b",1680925.000
"2025-10-27T00:34:47.599487","ollama","gemma3:4b",1857223.000
"2025-10-27T00:34:15.686769","ollama","gemma3:4b",1675206.000
"2025-10-27T00:33:43.946062","ollama","gemma3:4b",1691029.000
"2025-10-27T00:33:12.199670","ollama","gemma3:4b",1861999.000
"2025-10-27T00:32:40.278754","ollama","gemma3:4b",1816448.000
"2025-10-27T00:32:08.407521","ollama","gemma3:4b",1815074.000
"2025-10-27T00:31:36.536161","ollama","gemma3:4b",1675011.000
"2025-10-27T00:31:04.806433","ollama","gemma3:4b",1673107.000
"2025-10-27T00:30:33.074824","ollama","gemma3:4b",1850609.000
"2025-10-27T00:30:01.169409","ollama","gemma3:4b",1758600.000
"2025-10-27T00:29:29.348996","ollama","gemma3:4b",1673075.000
"2025-10-27T00:28:57.617146","ollama","gemma3:4b",2033407.000
"2025-10-27T00:28:25.522986","ollama","gemma3:4b",1977968.000
"2025-10-27T00:27:53.481089","ollama","gemma3:4b",1774934.000
"2025-10-27T00:27:21.647816","ollama","gemma3:4b",1866172.000
"2025-10-27T00:26:49.725946","ollama","gemma3:4b",1681724.000
"2025-10-27T00:26:17.987612","ollama","gemma3:4b",1776034.000
"2025-10-27T00:25:46.155136","ollama","gemma3:4b",1726003.000
"2025-10-27T00:25:14.372546","ollama","gemma3:4b",1843671.000
"2025-10-27T00:24:42.474493","ollama","gemma3:4b",1713810.000
"2025-10-27T00:24:10.708580","ollama","gemma3:4b",1773727.000
"2025-10-27T00:23:38.883172","ollama","gemma3:4b",1595931.000
"2025-10-27T00:23:07.232784","ollama","gemma3:4b",1558703.000
"2025-10-27T00:22:35.617005","ollama","gemma3:4b",1724196.000
"2025-10-27T00:22:03.835301","ollama","gemma3:4b",1902613.000
"2025-10-27T00:21:31.877323","ollama","gemma3:4b",1792330.000
"2025-10-27T00:21:00.024980","ollama","gemma3:4b",1625687.000
"2025-10-27T00:20:28.340757","ollama","gemma3:4b",1772101.000
"2025-10-27T00:20:20.477241","ollama","gemma3:4b",1732368.000
"2025-10-27T00:19:48.690189","ollama","gemma3:4b",1555355.000
"2025-10-27T00:19:17.077910","ollama","gemma3:4b",1825283.000
"2025-10-27T00:18:45.197321","ollama","gemma3:4b",1602616.000
"2025-10-27T00:18:13.536579","ollama","gemma3:4b",1660480.000
"2025-10-27T00:17:41.824710","ollama","gemma3:4b",1739592.000
"2025-10-27T00:17:10.042566","ollama","gemma3:4b",1759382.000
"2025-10-27T00:16:38.230162","ollama","gemma3:4b",1934650.000
"2025-10-27T00:16:06.243022","ollama","gemma3:4b",1660823.000
"2025-10-27T00:15:34.528660","ollama","gemma3:4b",2097435.000
"2025-10-27T00:15:02.372520","ollama","gemma3:4b",30432075.000
"2025-10-27T00:14:01.893067","ollama","gemma3:4b",1645213.000
"2025-10-27T00:13:30.192277","ollama","gemma3:4b",1819786.000
"2025-10-27T00:12:58.316796","ollama","gemma3:4b",1771156.000
"2025-10-27T00:12:26.488736","ollama","gemma3:4b",1655079.000
"2025-10-27T00:11:54.780318","ollama","gemma3:4b",1785827.000
"2025-10-27T00:11:22.941459","ollama","gemma3:4b",1737932.000
"2025-10-27T00:10:51.151525","ollama","gemma3:4b",1777309.000
"2025-10-27T00:10:19.316500","ollama","gemma3:4b",1947626.000
"2025-10-27T00:09:47.317736","ollama","gemma3:4b",1685766.000
"2025-10-27T00:09:15.567556","ollama","gemma3:4b",1571058.000
"2025-10-27T00:08:43.940290","ollama","gemma3:4b",1908024.000
"2025-10-27T00:08:11.977644","ollama","gemma3:4b",1549652.000
"2025-10-27T00:07:40.371343","ollama","gemma3:4b",1605903.000
"2025-10-27T00:07:08.723112","ollama","gemma3:4b",1584094.000
"2025-10-27T00:06:37.086181","ollama","gemma3:4b",1586316.000
"2025-10-27T00:06:05.444226","ollama","gemma3:4b",1807057.000
"2025-10-27T00:05:33.569280","ollama","gemma3:4b",2073815.000
"2025-10-27T00:05:01.438784","ollama","gemma3:4b",1629249.000
"2025-10-27T00:04:29.749905","ollama","gemma3:4b",1707348.000
"2025-10-27T00:03:57.989395","ollama","gemma3:4b",1848722.000
"2025-10-27T00:03:26.085777","ollama","gemma3:4b",1698871.000
"2025-10-27T00:02:54.333552","ollama","gemma3:4b",1930605.000
"2025-10-27T00:02:22.349763","ollama","gemma3:4b",2051972.000
"2025-10-27T00:01:50.245442","ollama","gemma3:4b",1900669.000
"2025-10-27T00:01:18.288876","ollama","gemma3:4b",1658323.000
"2025-10-27T00:00:46.581906","ollama","gemma3:4b",1806799.000
"2025-10-27T00:00:14.720798","ollama","gemma3:4b",1555745.000
"2025-10-26T23:59:43.111119","ollama","gemma3:4b",1858408.000
"2025-10-26T23:59:11.194902","ollama","gemma3:4b",1710840.000
"2025-10-26T23:58:39.434331","ollama","gemma3:4b",1737703.000
"2025-10-26T23:58:07.641803","ollama","gemma3:4b",1537361.000
"2025-10-26T23:57:36.045185","ollama","gemma3:4b",1740612.000
"2025-10-26T23:57:04.254697","ollama","gemma3:4b",1754402.000
"2025-10-26T23:56:32.449318","ollama","gemma3:4b",1749857.000
"2025-10-26T23:56:00.651649","ollama","gemma3:4b",1573195.000
"2025-10-26T23:55:29.026292","ollama","gemma3:4b",1601361.000
"2025-10-26T23:54:57.372639","ollama","gemma3:4b",2241732.000
"2025-10-26T23:54:25.087697","ollama","gemma3:4b",1712311.000
"2025-10-26T23:53:53.319729","ollama","gemma3:4b",1697310.000
"2025-10-26T23:53:21.562961","ollama","gemma3:4b",1775283.000
"2025-10-26T23:52:49.730366","ollama","gemma3:4b",1759189.000
"2025-10-26T23:52:17.914760","ollama","gemma3:4b",1626158.000
"2025-10-26T23:51:46.235512","ollama","gemma3:4b",1677239.000
"2025-10-26T23:51:14.500171","ollama","gemma3:4b",1971523.000
"2025-10-26T23:50:42.472886","ollama","gemma3:4b",1692894.000
"2025-10-26T23:50:10.719788","ollama","gemma3:4b",1768051.000
"2025-10-26T23:49:38.899023","ollama","gemma3:4b",1634639.000
"2025-10-26T23:49:07.208538","ollama","gemma3:4b",1679083.000
"2025-10-26T23:48:35.478904","ollama","gemma3:4b",1584087.000
"2025-10-26T23:48:03.839426","ollama","gemma3:4b",1750077.000
"2025-10-26T23:47:32.035269","ollama","gemma3:4b",1799395.000
"2025-10-26T23:47:00.182939","ollama","gemma3:4b",1652257.000
"2025-10-26T23:46:28.471132","ollama","gemma3:4b",1635601.000
"2025-10-26T23:45:56.780169","ollama","gemma3:4b",1847485.000
"2025-10-26T23:45:24.872361","ollama","gemma3:4b",1623922.000
"2025-10-26T23:44:53.192811","ollama","gemma3:4b",1707833.000
"2025-10-26T23:44:21.432437","ollama","gemma3:4b",1620919.000
"2025-10-26T23:43:49.756546","ollama","gemma3:4b",1793006.000
"2025-10-26T23:43:17.908628","ollama","gemma3:4b",1573913.000
"2025-10-26T23:42:46.276175","ollama","gemma3:4b",1921338.000
"2025-10-26T23:42:14.290564","ollama","gemma3:4b",1779936.000
"2025-10-26T23:41:42.451410","ollama","gemma3:4b",1704025.000
"2025-10-26T23:41:10.682273","ollama","gemma3:4b",1539496.000
"2025-10-26T23:40:39.088841","ollama","gemma3:4b",1829827.000
"2025-10-26T23:40:07.208980","ollama","gemma3:4b",1893500.000
"2025-10-26T23:39:35.262714","ollama","gemma3:4b",1743312.000
"2025-10-26T23:39:03.462087","ollama","gemma3:4b",1701353.000
"2025-10-26T23:38:31.707167","ollama","gemma3:4b",1590393.000
"2025-10-26T23:38:00.060640","ollama","gemma3:4b",1643920.000
"2025-10-26T23:37:28.348978","ollama","gemma3:4b",2007452.000
"2025-10-26T23:36:56.288267","ollama","gemma3:4b",1850906.000
"2025-10-26T23:36:24.381861","ollama","gemma3:4b",1932161.000
"2025-10-26T23:35:52.394753","ollama","gemma3:4b",1585620.000
"2025-10-26T23:35:20.754597","ollama","gemma3:4b",1625728.000
